index,profit,number of trade,Average Gain,SD,Maximum Gain in One Trade,Maximum Loss in One Trade
"(15, 156)",7987.548828,16,499.2218017,1205.385543,1309.220703,-3052.699219
"(24, 144)",6489.050782,13,499.1577525,1493.660802,1940.980468,-3694.541015
"(18, 117)",8983.908204,18,499.1060113,1156.489679,1432.148438,-3159.359375
"(16, 201)",7484.224609,15,498.9483073,999.5921397,1487.53125,-2356.861328
"(33, 151)",5985.437503,12,498.7864586,1354.492653,1622.941406,-2909.380859
"(29, 125)",7479.589844,15,498.6393229,1388.556132,1940.980468,-3772
"(11, 174)",8475.398437,17,498.5528492,1148.379772,1343.871093,-2911.039063
"(12, 242)",7477.908205,15,498.5272137,1069.403307,1309.220703,-2558.669922
"(15, 148)",7975.691406,16,498.4807129,1209.139863,1309.220703,-2911.039063
"(15, 187)",7476.871094,15,498.4580729,1191.614819,1309.220703,-3329.689453
"(16, 236)",6978.132813,14,498.4380581,1101.350415,1487.53125,-2931.529297
"(48, 189)",4983.869142,10,498.3869142,1115.800125,2131.449219,-1984.548828
"(19, 118)",8969.041017,18,498.2800565,1164.373166,1309.220703,-3187.900391
"(19, 119)",8969.041017,18,498.2800565,1164.373166,1309.220703,-3187.900391
"(15, 149)",7972.410156,16,498.2756348,1209.03607,1309.220703,-2911.039063
"(14, 220)",8467.89844,17,498.1116729,965.8326722,1309.220703,-2356.861328
"(20, 217)",5976.45117,12,498.0375975,1294.87679,1940.980468,-2931.529297
"(20, 218)",5976.45117,12,498.0375975,1294.87679,1940.980468,-2931.529297
"(18, 233)",6970.853515,14,497.9181082,1083.996363,1566.941406,-2629.109375
"(14, 241)",7964.46094,16,497.7788088,1033.286521,1309.220703,-2558.669922
"(20, 227)",6470.230467,13,497.7100359,1090.804268,1940.980468,-2457.619141
"(20, 228)",6470.230467,13,497.7100359,1090.804268,1940.980468,-2457.619141
"(17, 131)",9454.283204,19,497.5938528,1162.281399,1309.220703,-3078.958984
"(17, 161)",7960.611329,16,497.5382081,1282.620652,1309.220703,-3485.109375
"(14, 242)",7955.410158,16,497.2131349,1032.867899,1309.220703,-2558.669922
"(15, 110)",9938.451174,20,496.9225587,994.9824041,1396.179688,-2681.818359
"(12, 214)",8446.392578,17,496.8466222,915.5047924,1309.220703,-2297.929688
"(18, 133)",8942.654297,18,496.8141276,1263.785584,1309.220703,-3494.380859
"(17, 245)",6955.332031,14,496.8094308,1018.516994,1487.53125,-2457.619141
"(33, 101)",8443.386719,17,496.669807,1414.778228,1940.980468,-4184.871094
"(18, 130)",9435.904297,19,496.6265419,1172.771655,1377.451171,-3078.958984
"(17, 142)",8439.662111,17,496.4507124,1196.075551,1428.330078,-3052.699219
"(50, 184)",4467.867188,9,496.4296876,1221.90938,2395.949219,-1984.548828
"(16, 205)",7444.572265,15,496.3048177,985.3435115,1487.53125,-2356.861328
"(36, 117)",6451.453124,13,496.2656249,1410.509792,1768.320312,-3249.898438
"(14, 154)",7934.46289,16,495.9039306,1213.271488,1309.220703,-2911.039063
"(14, 155)",7934.062499,16,495.8789062,1213.224148,1309.220703,-2911.039063
"(19, 229)",6939.072264,14,495.6480189,1027.057551,1566.941406,-2457.619141
"(15, 206)",7434.199219,15,495.6132813,1006.111204,1350.121094,-2356.861328
"(15, 207)",7434.199219,15,495.6132813,1006.111204,1350.121094,-2356.861328
"(12, 244)",7433.519533,15,495.5679689,1070.406786,1309.220703,-2558.669922
"(11, 228)",7928.330079,16,495.5206299,960.9748996,1309.220703,-2297.929688
"(11, 229)",7928.330079,16,495.5206299,960.9748996,1309.220703,-2297.929688
"(11, 230)",7928.330079,16,495.5206299,960.9748996,1309.220703,-2297.929688
"(27, 102)",8917.224611,18,495.4013673,1310.042434,1861.570312,-3804.041016
"(19, 131)",8913.564451,18,495.1980251,1272.176694,1498.791015,-3494.380859
"(12, 234)",8418.19922,17,495.1881894,964.9743117,1309.220703,-2356.861328
"(12, 235)",8418.19922,17,495.1881894,964.9743117,1309.220703,-2356.861328
"(14, 246)",7922.812501,16,495.1757813,1019.347033,1309.220703,-2739.548828
"(16, 124)",8911.314453,18,495.0730252,1161.570649,1432.148438,-3159.359375
"(17, 209)",7408.316405,15,493.8877603,1036.443704,1487.53125,-2356.861328
"(35, 119)",6417.86328,13,493.6817908,1413.791372,1768.320312,-3249.898438
"(17, 205)",7896.632812,16,493.5395507,991.6772655,1492.65039,-2356.861328
"(19, 144)",8389.183596,17,493.481388,1284.315556,1498.791015,-3562.56836
"(18, 132)",8881.09375,18,493.3940972,1262.1773,1309.220703,-3494.380859
"(17, 124)",8880.691406,18,493.3717448,1194.380206,1432.148438,-3187.900391
"(15, 119)",9373.79297,19,493.3575247,934.201566,1396.179688,-2175.099609
"(18, 150)",7890.664064,16,493.166504,1287.381787,1309.220703,-3562.56836
"(19, 123)",9367.191406,19,493.010074,1164.076237,1309.220703,-3195.589844
"(54, 174)",4435.878907,9,492.8754341,1286.4884,2448.201172,-2072.240234
"(16, 204)",7393.023437,15,492.8682291,997.9711828,1487.53125,-2356.861328
"(12, 229)",8378.378908,17,492.8458181,957.9449137,1309.220703,-2356.861328
"(18, 151)",7883.003908,16,492.6877443,1287.176142,1309.220703,-3562.56836
"(33, 124)",6403.980469,13,492.6138822,1388.284075,1768.320312,-3172.439453
"(32, 126)",6403.0625,13,492.5432692,1393.394474,1768.320312,-3172.439453
"(20, 230)",6400.181639,13,492.3216645,1075.506538,1940.980468,-2457.619141
"(17, 143)",8367.191408,17,492.1877299,1175.907251,1428.330078,-3052.699219
"(14, 151)",7869.833984,16,491.864624,1212.251414,1309.220703,-2911.039063
"(14, 152)",7869.833984,16,491.864624,1212.251414,1309.220703,-2911.039063
"(9, 151)",10328.67187,21,491.8415177,909.8126597,1247.220704,-2239.619141
"(56, 169)",4426.357423,9,491.8174914,1248.980826,2525.220703,-2072.240234
"(20, 224)",6391.630858,13,491.6639122,1099.958205,1940.980468,-2457.619141
"(20, 225)",6391.630858,13,491.6639122,1099.958205,1940.980468,-2457.619141
"(20, 226)",6391.630858,13,491.6639122,1099.958205,1940.980468,-2457.619141
"(26, 137)",7373.191407,15,491.5460938,1429.388822,1940.980468,-3694.541015
"(15, 222)",7372.408204,15,491.4938803,988.6792646,1309.220703,-2198.13086
"(15, 223)",7372.408204,15,491.4938803,988.6792646,1309.220703,-2198.13086
"(9, 152)",10320.98242,21,491.4753533,910.8387533,1247.220704,-2239.619141
"(9, 153)",10320.98242,21,491.4753533,910.8387533,1247.220704,-2239.619141
"(19, 217)",6387.251953,13,491.3270733,1216.271893,1566.941406,-2931.529297
"(16, 139)",8350.923829,17,491.2308135,1251.395986,1309.220703,-3352.720703
"(19, 158)",7366.302736,15,491.0868491,1225.671703,1487.53125,-3241.740234
"(15, 127)",9329.066406,19,491.0034951,962.1879737,1396.179688,-2244.210938
"(47, 197)",6382.466798,13,490.9589845,942.5292826,2305.529297,-1621.419921
"(19, 124)",9326.671874,19,490.8774671,1169.327479,1377.451171,-3195.589844
"(12, 167)",8832.3125,18,490.6840278,1120.509011,1343.871093,-2911.039063
"(14, 212)",7848.890627,16,490.5556642,967.2604731,1309.220703,-2356.861328
"(15, 205)",7358.06836,15,490.5378907,1003.775286,1350.121094,-2356.861328
"(26, 104)",8336.675784,17,490.3926932,1334.34029,1487.53125,-3804.041016
"(17, 231)",6864.582032,14,490.327288,1115.568613,1487.53125,-2931.529297
"(19, 126)",9315.923828,19,490.3117804,1186.313073,1377.451171,-3220.61914
"(12, 213)",8334.96289,17,490.2919347,917.3330732,1309.220703,-2297.929688
"(14, 224)",7843.94922,16,490.2468263,964.1766894,1309.220703,-2356.861328
"(14, 225)",7843.94922,16,490.2468263,964.1766894,1309.220703,-2356.861328
"(31, 120)",7837.541015,16,489.8463134,1342.301242,1768.320312,-3744.908204
"(35, 152)",4897.958985,10,489.7958985,1415.970474,1632.208985,-2737.890625
"(35, 153)",4897.958985,10,489.7958985,1415.970474,1632.208985,-2737.890625
"(35, 154)",4897.958985,10,489.7958985,1415.970474,1632.208985,-2737.890625
"(32, 101)",9304.740236,19,489.7231703,1351.981428,1940.980468,-3760.880859
"(11, 244)",7345.130861,15,489.6753907,997.4292225,1309.220703,-2356.861328
"(14, 111)",9303.671877,19,489.6669409,1017.391299,1396.179688,-2681.818359
"(12, 231)",8320.109376,17,489.4181986,960.8485794,1309.220703,-2356.861328
"(12, 232)",8320.109376,17,489.4181986,960.8485794,1309.220703,-2356.861328
"(12, 233)",8320.109376,17,489.4181986,960.8485794,1309.220703,-2356.861328
"(19, 218)",5871.992187,12,489.3326822,1265.915075,1566.941406,-2931.529297
"(19, 219)",5871.992187,12,489.3326822,1265.915075,1566.941406,-2931.529297
"(19, 220)",5871.992187,12,489.3326822,1265.915075,1566.941406,-2931.529297
"(15, 118)",9296.792971,19,489.3048932,945.4681999,1396.179688,-2249.638671
"(15, 109)",9780.351565,20,489.0175782,990.7834064,1396.179688,-2681.818359
"(15, 104)",10265.66797,21,488.8413319,1040.397583,1396.179688,-3014.910156
"(28, 102)",8799.052737,18,488.8362632,1314.682689,1861.570312,-3811.730469
"(19, 128)",9285.513671,19,488.7112458,1196.458973,1498.791015,-3220.61914
"(18, 128)",9285.394532,19,488.7049754,1163.51697,1377.451171,-3078.958984
"(18, 129)",9285.394532,19,488.7049754,1163.51697,1377.451171,-3078.958984
"(57, 166)",4397.835939,9,488.6484377,1249.028562,2525.220703,-2072.240234
"(17, 227)",7329.130861,15,488.6087241,1032.052506,1487.53125,-2739.548828
"(25, 139)",6840.410157,14,488.6007255,1473.896793,1940.980468,-3694.541015
"(49, 184)",4396.175782,9,488.4639758,1261.200955,2395.949219,-2181.660156
"(29, 100)",8302.517579,17,488.383387,1350.751746,1861.570312,-3847.119141
"(15, 190)",7324.390625,15,488.2927083,1200.264282,1309.220703,-3274.669922
"(17, 132)",9261.642579,19,487.4548726,1156.716751,1309.220703,-3078.958984
"(15, 160)",7797.761719,16,487.3601074,1195.840778,1309.220703,-3052.699219
"(13, 246)",7794.171876,16,487.1357423,1041.847241,1309.220703,-2558.669922
"(13, 247)",7794.171876,16,487.1357423,1041.847241,1309.220703,-2558.669922
"(48, 193)",5844.220703,12,487.0183919,922.7201872,1915.65039,-1621.419921
"(15, 210)",7785.427735,16,486.5892334,959.7789594,1309.220703,-2356.861328
"(17, 130)",9240.492187,19,486.3416941,1189.418906,1309.220703,-3195.589844
"(19, 226)",6319.871093,13,486.1439302,1104.993713,1566.941406,-2629.109375
"(14, 112)",9233.54297,19,485.9759458,1017.418291,1396.179688,-2681.818359
"(34, 117)",6802.205076,14,485.8717911,1427.016525,1768.320312,-3623.06836
"(35, 115)",6801.023436,14,485.7873883,1426.962509,1768.320312,-3623.06836
"(19, 132)",8254.865232,17,485.5803078,1236.645945,1498.791015,-3120.5
"(42, 180)",4855.59375,10,485.559375,1278.367054,1873.5,-2667.128906
"(15, 120)",9221.414064,19,485.3375823,932.8578922,1396.179688,-2175.099609
"(17, 119)",8735.531251,18,485.3072917,1153.604452,1432.148438,-3159.359375
"(26, 138)",7278.863281,15,485.2575521,1425.730903,1940.980468,-3667.449219
"(11, 241)",7762.910158,16,485.1818849,984.7048249,1309.220703,-2356.861328
"(12, 168)",8733.191407,18,485.1773004,1117.552488,1343.871093,-2911.039063
"(12, 169)",8733.191407,18,485.1773004,1117.552488,1343.871093,-2911.039063
"(35, 100)",7275.490234,15,485.0326823,1523.808606,1768.320312,-4242.771484
"(11, 173)",8244.595703,17,484.9762178,1178.830497,1343.871093,-2911.039063
"(12, 171)",8727.972657,18,484.8873698,1120.460708,1343.871093,-2911.039063
"(17, 125)",9207.96289,19,484.6296258,1164.467419,1377.451171,-3187.900391
"(17, 127)",9206.203123,19,484.5370065,1184.001649,1377.451171,-3195.589844
"(20, 144)",7749.591801,16,484.3494876,1329.268904,1487.53125,-3562.56836
"(18, 236)",6780.265624,14,484.3046874,1031.598372,1566.941406,-2457.619141
"(11, 232)",7747.970704,16,484.248169,976.0868412,1309.220703,-2356.861328
"(36, 152)",4838.578126,10,483.8578126,1394.135011,1632.208985,-2737.890625
"(34, 116)",6773.603514,14,483.8288224,1432.905891,1768.320312,-3651.669922
"(15, 142)",8218.302736,17,483.4295727,1259.378823,1309.220703,-3352.720703
"(27, 104)",8694.632815,18,483.0351564,1311.644161,1861.570312,-3811.730469
"(15, 112)",9177.343751,19,483.0180922,1042.539443,1396.179688,-2772.158203
"(12, 241)",7243.046878,15,482.8697919,1096.559623,1309.220703,-2717.40039
"(14, 110)",9656.640627,20,482.8320313,992.0778229,1396.179688,-2681.818359
"(16, 164)",7724.072266,16,482.7545166,1283.17449,1343.871093,-3485.109375
"(16, 165)",7724.072266,16,482.7545166,1283.17449,1343.871093,-3485.109375
"(17, 133)",9168.923829,19,482.5749384,1159.758669,1309.220703,-3078.958984
"(18, 127)",9168.763672,19,482.5665091,1182.4762,1377.451171,-3195.589844
"(28, 103)",8683.953128,18,482.4418404,1318.505443,1861.570312,-3847.119141
"(15, 179)",7235.400392,15,482.3600261,1187.305956,1352.019531,-3329.689453
"(11, 223)",8682.390625,18,482.3550347,907.1183858,1309.220703,-2297.929688
"(15, 185)",7232.402344,15,482.1601563,1187.43615,1309.220703,-3329.689453
"(15, 186)",7232.402344,15,482.1601563,1187.43615,1309.220703,-3329.689453
"(12, 210)",8195.812502,17,482.1066178,1013.8165,1309.220703,-2934.808594
"(32, 121)",6748.902342,14,482.064453,1423.4555,1768.320312,-3651.669922
"(33, 118)",6748.902342,14,482.064453,1423.4555,1768.320312,-3651.669922
"(51, 184)",4819.347657,10,481.9347657,1134.627747,2081.169922,-1984.548828
"(15, 224)",7227.44922,15,481.829948,1060.090122,1309.220703,-2558.669922
"(13, 163)",8190.841798,17,481.8142234,1131.533399,1343.871093,-2911.039063
"(13, 164)",8190.841798,17,481.8142234,1131.533399,1343.871093,-2911.039063
"(13, 165)",8190.841798,17,481.8142234,1131.533399,1343.871093,-2911.039063
"(34, 157)",5777.669922,12,481.4724935,1255.22406,1632.208985,-2579.160157
"(32, 104)",8662.28711,18,481.2381728,1348.317996,1940.980468,-3949.101562
"(14, 247)",7216.712891,15,481.1141927,1092.417308,1309.220703,-2931.529297
"(14, 248)",7216.712891,15,481.1141927,1092.417308,1309.220703,-2931.529297
"(14, 249)",7216.712891,15,481.1141927,1092.417308,1309.220703,-2931.529297
"(20, 229)",6251.841795,13,480.9109073,1091.690604,1940.980468,-2457.619141
"(34, 100)",7212.878907,15,480.8585938,1446.694363,1768.320312,-3949.101562
"(18, 123)",9135.691407,19,480.8258635,1154.023449,1309.220703,-3187.900391
"(11, 161)",8654.039063,18,480.7799479,972.3009382,1343.871093,-2301.640625
"(18, 118)",8652.019532,18,480.6677518,1147.507919,1432.148438,-3159.359375
"(17, 128)",9132.392576,19,480.6522408,1187.115363,1377.451171,-3195.589844
"(17, 129)",9132.392576,19,480.6522408,1187.115363,1377.451171,-3195.589844
"(12, 209)",8169.412112,17,480.5536536,1013.886011,1309.220703,-2934.808594
"(15, 103)",10090.00781,21,480.4765625,1052.583057,1529.029297,-3014.910156
"(17, 122)",8647.933594,18,480.4407552,1152.373121,1432.148438,-3159.359375
"(15, 184)",7206.001954,15,480.4001303,1187.433379,1309.220703,-3329.689453
"(15, 117)",9123.050783,19,480.1605675,985.0640318,1396.179688,-2499.5
"(33, 121)",6722.115232,14,480.151088,1425.455175,1768.320312,-3623.06836
"(14, 243)",7681.222657,16,480.0764161,1065.997527,1309.220703,-2739.548828
"(18, 239)",6719.105467,14,479.9361048,1016.613333,1566.941406,-2457.619141
"(10, 149)",10077.91797,21,479.9008556,907.1632648,1247.220704,-2239.619141
"(10, 150)",10077.91797,21,479.9008556,907.1632648,1247.220704,-2239.619141
"(10, 151)",10077.91797,21,479.9008556,907.1632648,1247.220704,-2239.619141
"(16, 166)",7676.503906,16,479.7814941,1283.029193,1343.871093,-3485.109375
"(15, 191)",7188.019532,15,479.2013021,1195.029424,1309.220703,-3274.669922
"(13, 209)",7665.234377,16,479.0771486,1071.004289,1309.220703,-2934.808594
"(33, 120)",6706.623045,14,479.0445032,1423.766375,1768.320312,-3623.06836
"(15, 225)",7184.59961,15,478.9733073,1059.625309,1309.220703,-2558.669922
"(15, 226)",7184.59961,15,478.9733073,1059.625309,1309.220703,-2558.669922
"(50, 187)",5266.507814,11,478.7734376,985.356162,2081.169922,-1621.419921
"(28, 101)",8612.433596,18,478.4685331,1311.930816,1861.570312,-3811.730469
"(18, 124)",9082.533203,19,478.0280633,1163.959767,1377.451171,-3195.589844
"(17, 243)",6691.332031,14,477.9522879,1019.698837,1487.53125,-2457.619141
"(17, 244)",6691.332031,14,477.9522879,1019.698837,1487.53125,-2457.619141
"(15, 211)",7644.998048,16,477.812378,954.2414086,1309.220703,-2356.861328
"(12, 166)",8588.021484,18,477.1123047,1151.513563,1343.871093,-2911.039063
"(16, 167)",7156.3125,15,477.0875,1325.063036,1343.871093,-3485.109375
"(18, 135)",7632.355469,16,477.0222168,1246.537938,1309.220703,-3120.5
"(12, 212)",8108.404297,17,476.9649586,1036.437549,1309.220703,-2934.808594
"(15, 204)",7151.369141,15,476.7579427,979.5369416,1309.220703,-2297.929688
"(47, 187)",4764.949219,10,476.4949219,1106.999355,1808.580078,-2181.660156
"(18, 119)",8574.470704,18,476.3594836,1145.627835,1432.148438,-3159.359375
"(18, 218)",6668.251953,14,476.3037109,1099.540168,1489.46875,-2558.669922
"(17, 226)",7615.222657,16,475.9514161,1013.611745,1487.53125,-2739.548828
"(17, 225)",7615.212891,16,475.9508057,1013.611537,1487.53125,-2739.548828
"(14, 226)",7609.580079,16,475.5987549,993.7476202,1309.220703,-2356.861328
"(15, 180)",7133.070314,15,475.5380209,1182.62104,1352.019531,-3329.689453
"(18, 122)",8559.142579,18,475.5079211,1156.279285,1309.220703,-3187.900391
"(12, 230)",8081.119142,17,475.3599495,950.9949212,1309.220703,-2356.861328
"(17, 121)",8544.533203,18,474.6962891,1148.749564,1432.148438,-3159.359375
"(17, 120)",8541.501954,18,474.5278863,1153.510283,1432.148438,-3159.359375
"(18, 237)",6640.505858,14,474.321847,1025.635014,1566.941406,-2457.619141
"(18, 238)",6640.505858,14,474.321847,1025.635014,1566.941406,-2457.619141
"(16, 100)",9958.539063,21,474.2161459,1043.976745,1529.029297,-3014.910156
"(12, 249)",7112.222658,15,474.1481772,1059.728557,1309.220703,-2558.669922
"(23, 142)",8060.056644,17,474.1209791,1272.426845,1861.570312,-3512.300781
"(48, 188)",4739.269532,10,473.9269532,1063.295804,1808.580078,-1984.548828
"(14, 153)",7580.103515,16,473.7564697,1204.747974,1309.220703,-2911.039063
"(10, 169)",8050.60547,17,473.5650276,972.2784275,1343.871093,-2233.460937
"(15, 213)",7576.957033,16,473.5598146,943.5062919,1309.220703,-2356.861328
"(14, 223)",8045.308596,17,473.2534468,947.2385458,1309.220703,-2356.861328
"(17, 229)",7087.419923,15,472.4946615,1074.451806,1487.53125,-2931.529297
"(17, 230)",7087.419923,15,472.4946615,1074.451806,1487.53125,-2931.529297
"(16, 133)",8971.462891,19,472.1822574,1185.574514,1309.220703,-3195.589844
"(15, 162)",7548.550783,16,471.7844239,1179.997931,1343.871093,-2975.240234
"(27, 103)",8488.603518,18,471.5890843,1309.51809,1861.570312,-3811.730469
"(17, 232)",6597.132813,14,471.2237724,1143.918067,1487.53125,-2931.529297
"(17, 233)",6597.132813,14,471.2237724,1143.918067,1487.53125,-2931.529297
"(17, 234)",6597.132813,14,471.2237724,1143.918067,1487.53125,-2931.529297
"(34, 101)",7068.320312,15,471.2213541,1446.752555,1768.320312,-3949.101562
"(15, 208)",7539.009766,16,471.1881104,953.8320611,1309.220703,-2356.861328
"(15, 209)",7539.009766,16,471.1881104,953.8320611,1309.220703,-2356.861328
"(16, 132)",8949.253906,19,471.0133635,1180.206926,1309.220703,-3195.589844
"(14, 190)",7535.128907,16,470.9455567,1149.233792,1309.220703,-3329.689453
"(14, 191)",7535.128907,16,470.9455567,1149.233792,1309.220703,-3329.689453
"(15, 163)",7535.062501,16,470.9414063,1181.729513,1343.871093,-2975.240234
"(18, 143)",8004.773439,17,470.8690258,1267.384455,1428.330078,-3527.179688
"(15, 183)",7061.332032,15,470.7554688,1182.144716,1309.220703,-3329.689453
